年份,合同名称,详情链接,签订时间,发布时间,采购人,供应商,合同编号,项目编号,采购人地址,采购人联系方式,供应商地址,供应商联系方式,主要标的名称,规格型号或服务要求,主要标的数量,主要标的单价,合同金额,履约期限和地点等简要信息,采购方式,所属地域,所属行业,代理机构,合同签订日期,合同公告日期,合同金额num_万元,id,采购人_纬度,采购人_经度,采购人_省,采购人_省代码,采购人_市,采购人_市代码,采购人_县,采购人_县代码,供应商_纬度,供应商_经度,供应商_省,供应商_省代码,供应商_市,供应商_市代码,供应商_县,供应商_县代码,text,预测分类
2014,经管中心教学软件项目（国际贸易教学）,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa5720a5c101572114d9cd0013?contractSign=0,2014-10-13,2016-09-13,重庆工商大学,上海恒源电子工程有限公司,CTBU-2014035,14A2664,,,,,,,,,5.800000万元,,,重庆市,普通高等教育,重庆工商大学,2014-10-13,2014-10-13,5.8,2.372169e+06,29.0291721314335,106.645632536511,重庆市,500000.0,重庆市,500000.0,綦江区,500110.0,29.419331256557,105.619499947739,重庆市,500000,重庆市,500000,荣昌区,500153,重庆工商大学 经管中心教学软件项目（国际贸易教学）,协调能力
2014,重庆工商大学中文纸质图书供应商资格招标（包）1合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa5720a5c10157211fd63e0031?contractSign=0,2014-03-04,2016-09-13,重庆工商大学,辽宁北方出版物配送有限公司,13A4699,13A4699,,,,,,,,,45.000000万元,,,重庆市,普通高等教育,重庆工商大学,2014-03-04,2014-03-04,45.0,2.37217e+06,29.0291721314335,106.645632536511,重庆市,500000.0,重庆市,500000.0,綦江区,500110.0,29.5655501395322,106.548283138871,重庆市,500000,重庆市,500000,渝中区,500103,重庆工商大学 重庆工商大学中文纸质图书供应商资格招标（包）1合同,协调能力
2014,重庆工商大学电子商务及供应链系统实验室仪器设备采购合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a95720ac28015722c63c9f01ec?contractSign=0,2014-03-17,2016-09-13,重庆工商大学,重庆创世电子有限公司,CTBU-2014003,13A4969,,,,,,,,,20.900000万元,,,重庆市,普通高等教育,重庆工商大学,2014-03-17,2014-03-17,20.9,2.372171e+06,29.0291721314335,106.645632536511,重庆市,500000.0,重庆市,500000.0,綦江区,500110.0,29.8752006866826,107.730639274991,重庆市,500000,重庆市,500000,丰都县,500230,重庆工商大学 重庆工商大学电子商务及供应链系统实验室仪器设备采购合同,协调能力
2014,重庆工商大学图书馆自建特色数据库（包）1合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a95725fef20157279182f50583?contractSign=0,2014-12-22,2016-09-14,重庆工商大学,北京国研数通软件技术有限公司,CTBU-2014043,14A4777,,,,,,,,,103.000000万元,,,重庆市,普通高等教育,重庆工商大学,2014-12-22,2014-12-22,103.0,2.372172e+06,29.0291721314335,106.645632536511,重庆市,500000.0,重庆市,500000.0,綦江区,500110.0,29.529168587613,106.492711179505,重庆市,500000,重庆市,500000,九龙坡区,500107,重庆工商大学 重庆工商大学图书馆自建特色数据库（包）1合同,协调能力
2014,重庆工商大学人力资源管理及大学生就业管理系统项目合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa5726142d01572799db50051a?contractSign=0,2014-12-05,2016-09-14,重庆工商大学,普联软件股份有限公司,CTBU-2014036,14A3267,,,,,,,,,15.800000万元,,,重庆市,普通高等教育,重庆工商大学,2014-12-05,2014-12-05,15.8,2.372173e+06,29.0291721314335,106.645632536511,重庆市,500000.0,重庆市,500000.0,綦江区,500110.0,29.5655501395322,106.548283138871,重庆市,500000,重庆市,500000,渝中区,500103,重庆工商大学 重庆工商大学人力资源管理及大学生就业管理系统项目合同,协调能力
2014,重庆工商大学社会学省级重点学科建设项目仪器设备及软件（包）2合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a95725fef20157261d13a10019?contractSign=0,2014-11-11,2016-09-14,重庆工商大学,重庆隆光科技有限公司,CTBU-2014013,14A1264,,,,,,,,,29.225000万元,,,重庆市,普通高等教育,重庆工商大学,2014-11-11,2014-11-11,29.225,2.372174e+06,29.0291721314335,106.645632536511,重庆市,500000.0,重庆市,500000.0,綦江区,500110.0,29.5361527169677,106.481963417262,重庆市,500000,重庆市,500000,九龙坡区,500107,重庆工商大学 重庆工商大学社会学省级重点学科建设项目仪器设备及软件（包）2合同,协调能力
2014,重庆工商大学社会学省级重点学科建设项目仪器设备及软件（包）1合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a95725fef20157261d94bd001d?contractSign=0,2014-11-11,2016-09-14,重庆工商大学,重庆隆光科技有限公司,CTBU-2014013,14A1264,,,,,,,,,8.000000万元,,,重庆市,普通高等教育,重庆工商大学,2014-11-11,2014-11-11,8.0,2.372175e+06,29.0291721314335,106.645632536511,重庆市,500000.0,重庆市,500000.0,綦江区,500110.0,29.5361527169677,106.481963417262,重庆市,500000,重庆市,500000,九龙坡区,500107,重庆工商大学 重庆工商大学社会学省级重点学科建设项目仪器设备及软件（包）1合同,协调能力
2014,重庆工商大学HS2维码产业和4维码产业数据采购合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa5726142d015726142d8c0000?contractSign=0,2014-11-28,2016-09-14,重庆工商大学,北京中海通科技有限公司,14A4565,14A4565,,,,,,,,,20.000000万元,,,重庆市,普通高等教育,重庆工商大学,2014-11-28,2014-11-28,20.0,2.372176e+06,29.0291721314335,106.645632536511,重庆市,500000.0,重庆市,500000.0,綦江区,500110.0,29.529168587613,106.492711179505,重庆市,500000,重庆市,500000,九龙坡区,500107,重庆工商大学 重庆工商大学HS2维码产业和4维码产业数据采购合同,协调能力
2014,重庆工商大学江北校区网络改造项目合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a95725fef2015726189f070015?contractSign=0,2014-11-13,2016-09-14,重庆工商大学,重庆矗众信息科技有限公司,CTBU-2014045,14A4844,,,,,,,,,5.792700万元,,,重庆市,普通高等教育,重庆工商大学,2014-11-13,2014-11-13,5.7927,2.372177e+06,29.0291721314335,106.645632536511,重庆市,500000.0,重庆市,500000.0,綦江区,500110.0,30.2256623349434,108.043124707375,重庆市,500000,重庆市,500000,忠县,500233,重庆工商大学 重庆工商大学江北校区网络改造项目合同,协调能力
2014,重庆工商大学成渝经济区产业发展促进中心科研平台建设项目仪器设备采购合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa5726142d0157261e999d000c?contractSign=0,2014-11-25,2016-09-14,重庆工商大学,重庆隆光科技有限公司,CTBU-2014047,14A4909,,,,,,,,,12.700000万元,,,重庆市,普通高等教育,重庆工商大学,2014-11-25,2014-11-25,12.7,2.372178e+06,29.0291721314335,106.645632536511,重庆市,500000.0,重庆市,500000.0,綦江区,500110.0,29.5361527169677,106.481963417262,重庆市,500000,重庆市,500000,九龙坡区,500107,重庆工商大学 重庆工商大学成渝经济区产业发展促进中心科研平台建设项目仪器设备采购合同,协调能力
2014,重庆工商大学社会学省级重点学科建设项目仪器设备及软件（包）3合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa5726142d0157261c3ecd0008?contractSign=0,2014-11-11,2016-09-14,重庆工商大学,成都鑫睿隆科技有限公司,CTBU-2014013,14A1264,,,,,,,,,13.900000万元,,,重庆市,普通高等教育,重庆工商大学,2014-11-11,2014-11-11,13.9,2.372179e+06,29.0291721314335,106.645632536511,重庆市,500000.0,重庆市,500000.0,綦江区,500110.0,29.5897272381495,106.413582365128,重庆市,500000,重庆市,500000,沙坪坝区,500106,重庆工商大学 重庆工商大学社会学省级重点学科建设项目仪器设备及软件（包）3合同,协调能力
2014,重庆工商大学教学课桌椅和办公家具（包）2合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa5726142d01572615a10a0004?contractSign=0,2014-11-28,2016-09-14,重庆工商大学,重庆高端办公设备有限公司,CTBU-2014044,14A4642,,,,,,,,,4.185000万元,,,重庆市,普通高等教育,重庆工商大学,2014-11-28,2014-11-28,4.185,2.37218e+06,29.0291721314335,106.645632536511,重庆市,500000.0,重庆市,500000.0,綦江区,500110.0,29.5655501395322,106.548283138871,重庆市,500000,重庆市,500000,渝中区,500103,重庆工商大学 重庆工商大学教学课桌椅和办公家具（包）2合同,协调能力
2014,重庆工商大学存储及DNS等网络设备采购合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa5726142d01572620102f0010?contractSign=0,2014-11-23,2016-09-14,重庆工商大学,湖南长信畅中科技股份有限公司,CTBU-2014046,14A1589,,,,,,,,,187.368000万元,,,重庆市,普通高等教育,重庆工商大学,2014-11-23,2014-11-23,187.368,2.372181e+06,29.0291721314335,106.645632536511,重庆市,500000.0,重庆市,500000.0,綦江区,500110.0,29.5655501395322,106.548283138871,重庆市,500000,重庆市,500000,渝中区,500103,重庆工商大学 重庆工商大学存储及DNS等网络设备采购合同,协调能力
2014,重庆工商大学图书馆自建特色数据库（包）2合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa5726142d01572790226a0513?contractSign=0,2014-12-10,2016-09-14,重庆工商大学,北京世纪超星信息技术发展有限责任公司,CTBU-2014036,14A4777,,,,,,,,,25.000000万元,,,重庆市,普通高等教育,重庆工商大学,2014-12-10,2014-12-10,25.0,2.372182e+06,29.0291721314335,106.645632536511,重庆市,500000.0,重庆市,500000.0,綦江区,500110.0,29.529168587613,106.492711179505,重庆市,500000,重庆市,500000,九龙坡区,500107,重庆工商大学 重庆工商大学图书馆自建特色数据库（包）2合同,协调能力
2014,重庆工商大学教学课桌椅和办公家具（包）1合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a95725fef201572616ab950011?contractSign=0,2014-11-13,2016-09-14,重庆工商大学,重庆聚宝教学设备有限公司,CTBU-2014044,14A4642,,,,,,,,,7.668000万元,,,重庆市,普通高等教育,重庆工商大学,2014-11-13,2014-11-13,7.668,2.372183e+06,29.0291721314335,106.645632536511,重庆市,500000.0,重庆市,500000.0,綦江区,500110.0,29.7352305899614,106.459274604046,重庆市,500000,重庆市,500000,北碚区,500109,重庆工商大学 重庆工商大学教学课桌椅和办公家具（包）1合同,协调能力
2014,海甸校区运动场修复工程施工合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a957a1c5fb0157a22ade3e00a4?contractSign=0,2014-08-26,2016-10-08,海口市第二十五小学,海南第四建筑工程有限公司,HNQJX-2016-188,HNQJX-2016-188,,,,,,,,,93.246547万元,,,海南省,建筑业,海南千君信项目管理有限公司,2014-08-26,2014-08-26,93.246547,2.372184e+06,20.0352672778023,110.345417485593,海南省,460000.0,海口市,460100.0,美兰区,460108.0,36.2868022504447,100.618722769119,青海省,630000,海南藏族自治州,632500,共和县,632521,海口市第二十五小学 海甸校区运动场修复工程施工合同,协调能力
2014,矢量信号发生器,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa57bb83ed0157bc6dbfc0010b?contractSign=0,2014-11-07,2016-10-13,中国科学院国家授时中心,KeysightTechnologiesSin...,2014OMJH/BI0235060HK,OITC-G14023341,,,,,,,,,78.000000万元,,,陕西省西安市临潼区,自然科学研究和试验发展,东方国际招标有限责任公司,2014-11-07,2014-11-07,78.0,2.372185e+06,34.3680044388632,109.221975881746,陕西省,610000.0,西安市,610100.0,临潼区,610115.0,34.3678604480808,109.208947734343,陕西省,610000,西安市,610100,临潼区,610115,中国科学院国家授时中心 矢量信号发生器,协调能力
2014,宁波市农业科学研究院原子吸收光谱仪采购项目,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a957e0a0ea0157f5f820850592?contractSign=0,2014-11-10,2016-10-24,宁波市农业科学研究院,宁波高新区华宏电子有限公司,HZWS-20140155G1,HZWS-20140155G,,,,,,,,,44.980000万元,,,浙江省宁波市,暂无,杭州五石工程咨询有限公司,2014-11-10,2014-11-10,44.98,2.372186e+06,29.856734893884,121.61451366484,浙江省,330000.0,宁波市,330200.0,鄞州区,330212.0,30.2490934118414,121.062483411319,浙江省,330000,宁波市,330200,余姚市,330281,宁波市农业科学研究院 宁波市农业科学研究院原子吸收光谱仪采购项目,协调能力
2014,重庆工商大学数字艺术综合实验教学平台计算机询价采购合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a957e0a0ea0158188ad4dc1106?contractSign=0,2014-05-08,2016-10-31,重庆工商大学,重庆创世电子有限公司,2617145951,14A0684,,,,,,,,,34.605000万元,,,重庆市,普通高等教育,重庆工商大学,2014-05-08,2014-05-08,34.605,2.372187e+06,29.0291721314335,106.645632536511,重庆市,500000.0,重庆市,500000.0,綦江区,500110.0,29.8752006866826,107.730639274991,重庆市,500000,重庆市,500000,丰都县,500230,重庆工商大学 重庆工商大学数字艺术综合实验教学平台计算机询价采购合同,协调能力
2014,重庆工商大学校园网络备用交换机和数据交换机合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a957e0a0ea015818a520a41114?contractSign=0,2014-04-01,2016-10-31,重庆工商大学,重庆易倍科技有限公司,2113925081,14A0697,,,,,,,,,14.280000万元,,,重庆市,普通高等教育,重庆工商大学,2014-04-01,2014-04-01,14.28,2.372188e+06,29.0291721314335,106.645632536511,重庆市,500000.0,重庆市,500000.0,綦江区,500110.0,30.2256623349434,108.043124707375,重庆市,500000,重庆市,500000,忠县,500233,重庆工商大学 重庆工商大学校园网络备用交换机和数据交换机合同,协调能力
2014,重庆工商大学游泳池设备合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa57e0aa6b015818d74b8312ea?contractSign=0,2014-06-13,2016-10-31,重庆工商大学,重庆腾龙体育设施有限公司,4A1954,4A1954,,,,,,,,,7.624000万元,,,重庆市,普通高等教育,重庆工商大学,2014-06-13,2014-06-13,7.624,2.372189e+06,29.0291721314335,106.645632536511,重庆市,500000.0,重庆市,500000.0,綦江区,500110.0,29.5587246769771,106.544295909057,重庆市,500000,重庆市,500000,渝中区,500103,重庆工商大学 重庆工商大学游泳池设备合同,协调能力
2014,重庆干部网络学院数字摄影机等设备合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa57e0aa6b0158185118121238?contractSign=0,2014-01-08,2016-10-31,重庆工商大学,重庆旭达科技发展有限公司,13A4722,13A4722,,,,,,,,,16.580000万元,,,重庆市,普通高等教育,重庆工商大学,2014-01-08,2014-01-08,16.58,2.37219e+06,29.0291721314335,106.645632536511,重庆市,500000.0,重庆市,500000.0,綦江区,500110.0,29.9143454717181,107.789962673766,重庆市,500000,重庆市,500000,丰都县,500230,重庆工商大学 重庆干部网络学院数字摄影机等设备合同,协调能力
2014,重庆工商大学国际商学院计算机采购合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa57e0aa6b015818dbb59512f3?contractSign=0,2014-07-09,2016-10-31,重庆工商大学,重庆商进科技有限公司,87A80765F7,14A2402,,,,,,,,,24.688000万元,,,重庆市,普通高等教育,重庆工商大学,2014-07-09,2014-07-09,24.688,2.372191e+06,29.0291721314335,106.645632536511,重庆市,500000.0,重庆市,500000.0,綦江区,500110.0,30.2256623349434,108.043124707375,重庆市,500000,重庆市,500000,忠县,500233,重庆工商大学 重庆工商大学国际商学院计算机采购合同,协调能力
2014,重庆工商大学弱电及监控系统建设项目合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa57e0aa6b01581855faf9123c?contractSign=0,2014-02-24,2016-10-31,重庆工商大学,重庆同方教学仪器设备有限公司,14A0074,14A0074,,,,,,,,,24.500000万元,,,重庆市,普通高等教育,重庆工商大学,2014-02-24,2014-02-24,24.5,2.372192e+06,29.0291721314335,106.645632536511,重庆市,500000.0,重庆市,500000.0,綦江区,500110.0,29.5655501395322,106.548283138871,重庆市,500000,重庆市,500000,渝中区,500103,重庆工商大学 重庆工商大学弱电及监控系统建设项目合同,协调能力
2014,重庆工商大学社会学省级重点学科建设项目计算机、服务器询价采购合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa57e0aa6b015818e4f2fb12fc?contractSign=0,2014-06-11,2016-10-31,重庆工商大学,重庆创世电子有限公司,04582701FA,14A1264,,,,,,,,,23.940000万元,,,重庆市,普通高等教育,重庆工商大学,2014-06-11,2014-06-11,23.94,2.372193e+06,29.0291721314335,106.645632536511,重庆市,500000.0,重庆市,500000.0,綦江区,500110.0,29.8752006866826,107.730639274991,重庆市,500000,重庆市,500000,丰都县,500230,重庆工商大学 重庆工商大学社会学省级重点学科建设项目计算机、服务器询价采购合同,协调能力
2014,重庆工商大学数字艺术综合实验教学平台服务器合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa57e0aa6b0158188fe0641296?contractSign=0,2014-05-14,2016-10-31,重庆工商大学,重庆源畅科技有限公司,511035779B,14A0684,,,,,,,,,6.920000万元,,,重庆市,普通高等教育,重庆工商大学,2014-05-14,2014-05-14,6.92,2.372194e+06,29.0291721314335,106.645632536511,重庆市,500000.0,重庆市,500000.0,綦江区,500110.0,29.5342455215126,106.480391900435,重庆市,500000,重庆市,500000,九龙坡区,500107,重庆工商大学 重庆工商大学数字艺术综合实验教学平台服务器合同,协调能力
