年份,合同名称,主要标的名称,采购人,供应商,所属行业,合同金额num_万元,capacity_label,label_confidence,label_reason
2014,采购照相机合同,,九龙坡区房屋管理局,重庆苏宁云商销售有限公司,其他电子产品零售,0.455,coordination,0.3,默认:通用采购
2014,重庆市政府采购货物购销合同,,九龙坡区档案局,重庆同景办公设备有限公司,计算机和辅助设备修理,11.80452,coordination,0.3,默认:通用采购
2014,计算机及网络设备服务合同,,九龙坡区公共资源综合交易中心,重庆骏派商贸有限公司,其他电子产品零售,6.0,coordination,0.3,默认:通用采购
2014,办公室改造工程合同,,九龙坡区公共资源综合交易中心,重庆冠龙装饰工程有限公司,建筑装饰业,10.892,coordination,0.9,行业决定:协调
2014,重庆市政府采购货物购销合同,,九龙坡区档案局,重庆佰中科技有限公司,其他未列明信息技术服务业,1.05,coordination,0.3,默认:通用采购
2014,互联网接入业务协议,,九龙坡区公共资源综合交易中心,中国电信股份有限公司重庆九龙坡分公司,其他电信服务,12.0,coordination,0.3,默认:通用采购
2014,九龙坡区档案局监控系统安装合同,,九龙坡区档案局,重庆友道科技有限公司,其他未列明建筑业,2.5079,compliance,0.85,关键词决定:合规
2014,14A0435项目合同,,重庆铁路中学,重庆聚艺影视舞台设备有限公司,其他娱乐业,305.653,compliance,0.95,采购人决定:合规
2014,华龙家园小区一、二期消防栓系统改造工程施工合同,,九龙坡区房屋管理局,重庆力杰消防工程有限公司,其他建筑安装业,30.7,coordination,0.9,行业决定:协调
2014,民安华福房管中心办公室采购一批空调合同,,九龙坡区房屋管理局,重庆腾丰电器有限公司,日用家电设备零售,2.6978,coordination,0.3,默认:通用采购
2014,货物购销合同,,石桥铺街道社区卫生服务中心,重庆崇度商贸有限公司,卫生和社会工作,0.42,compliance,0.9,行业决定:合规
2014,华福家园小区内增设停车位改造工程,,九龙坡区房屋管理局,重庆步道叁号园林工程有限公司,其他建筑安装业,19.39236,coordination,0.9,行业决定:协调
2014,住保中心购办公用台式电脑合同,,九龙坡区房屋管理局,重庆八达电子工程有限公司,计算机、软件及辅助设备零售,0.863,coordination,0.3,默认:通用采购
2014,实验货运电梯采购合同,,重庆铁路中学,重庆恒达电梯有限公司,其他建筑安装业,19.6,compliance,0.95,采购人决定:合规
2014,民安华福公租房增设LED屏合同,,九龙坡区房屋管理局,重庆渝视科技发展有限公司,其他电子产品零售,17.5373,coordination,0.3,默认:通用采购
2014,音乐教室用空调,,重庆市79中学,重庆同联机电设备安装工程有限公司,日用家电设备零售,0.56,compliance,0.95,采购人决定:合规
2014,住保中心办公室室内修缮工程合同,,九龙坡区房屋管理局,重庆润驰装饰工程设计有限公司,建筑装饰业,0.76,coordination,0.9,行业决定:协调
2014,运动场维修合同,,重庆铁路中学,重庆恒创体育设施有限公司,其他体育用品制造,21.8,compliance,0.95,采购人决定:合规
2014,华福家园高层下水道维修工程合同,,九龙坡区房屋管理局,重庆竺天机电设备有限公司,其他建筑安装业,18.95,coordination,0.9,行业决定:协调
2014,华福家园小区消防报警系统整改工程合同,,九龙坡区房屋管理局,重庆渝人园林工程有限公司,其他未列明建筑业,19.902183,coordination,0.3,默认:通用采购
2014,学生公寓维修,,重庆市79中学,重庆红旗建筑工程有限公司,建筑装饰业,11.5,compliance,0.95,采购人决定:合规
2014,收缩看台采购合同,,重庆铁路中学,江苏金陵体育器材股份有限公司,社会公共安全设备及器材制造,44.506,compliance,0.95,采购人决定:合规
2014,廉租房小区改造工程,,九龙坡区房屋管理局,重庆市渝人园林工程有限公司,其他建筑安装业,19.870353,coordination,0.9,行业决定:协调
2014,区房屋征收中心电子档案上传服务,,九龙坡区房屋管理局,重庆曼非科技发展有限公司,信息技术咨询服务,4.0,coordination,0.3,默认:通用采购
2014,14A1414项目合同,,重庆铁路中学,重庆普惠教学设备有限公司,其他文教办公用品制造,35.6497,compliance,0.95,采购人决定:合规
2014,征收中心购办公桌椅一批合同,,九龙坡区房屋管理局,巴南区海洋办公家具经营部,家具零售,1.315,coordination,0.3,默认:通用采购
2014,学生公寓铁床,,重庆市79中学,重庆市澜林教学设备有限公司,办公服务,17.7,compliance,0.95,采购人决定:合规
2014,铝城小学台式机采购,,九龙坡区铝城小学,重庆骏派商贸有限公司,计算机、软件及辅助设备零售,27.4,compliance,0.95,采购人决定:合规
2014,铝城小学空调购买,,九龙坡区铝城小学,重庆同联机电设备安装工程有限公司,日用家电设备零售,0.24,compliance,0.95,采购人决定:合规
2014,铝城小学打印机购买,,九龙坡区铝城小学,重庆商社信息科技有限公司,计算机、软件及辅助设备零售,0.188,compliance,0.95,采购人决定:合规
2014,男生寝室家具,,九龙坡区职业教育中心(中梁山矿务学校),重庆市澜林教学设备有限公司,中等职业学校教育,42.604,compliance,0.95,采购人决定:合规
2014,教学楼卫生间改造,,重庆市79中学,重庆南湖建设有限公司,建筑装饰业,10.16,compliance,0.95,采购人决定:合规
2014,铝城小学显示器购买,,九龙坡区铝城小学,重庆八达电子工程有限公司,计算机、软件及辅助设备零售,1.98,compliance,0.95,采购人决定:合规
2014,铝城小学学生课桌椅采购,,九龙坡区铝城小学,重庆聚宝教学设备有限公司,家具零售,23.65,compliance,0.95,采购人决定:合规
2014,铝城小学空调购买,,九龙坡区铝城小学,重庆同联机电设备安装工程有限公司,日用家电设备零售,0.55,compliance,0.95,采购人决定:合规
2014,铝城小学监控系统安装,,九龙坡区铝城小学,重庆韵浩科技有限公司,其他电子产品零售,10.375,compliance,0.95,采购人决定:合规
2014,计算机设备,,九龙坡区职业教育中心(中梁山矿务学校),重庆骏派商贸有限公司,中等职业学校教育,48.9,compliance,0.95,采购人决定:合规
2014,景格汽车教学资源平台软件,,九龙坡区职业教育中心(中梁山矿务学校),上海景格科技股份有限公司,中等职业学校教育,14.55,compliance,0.95,采购人决定:合规
2014,数控技术应用专业教学数字化精品课程,,九龙坡区职业教育中心(中梁山矿务学校),厦门凤凰创壹软件有限公司,中等职业学校教育,16.95,compliance,0.95,采购人决定:合规
2014,心理咨询室设备,,九龙坡区职业教育中心(中梁山矿务学校),重庆惠普教学设备有限公司,中等职业学校教育,11.932,compliance,0.95,采购人决定:合规
2014,安宁中学笔记本电脑询价采购项目,,安宁中学,云南金港科技有限公司,计算机、软件及辅助设备批发,48.825,compliance,0.95,采购人决定:合规
2014,楼宇安防布线实训系统,,九龙坡区职业教育中心(中梁山矿务学校),浙江天煌科技实业有限公司,中等职业学校教育,49.41,compliance,0.95,采购人决定:合规
2014,计算机应用专业实训软件,,九龙坡区职业教育中心(中梁山矿务学校),广州市福思特科技有限公司,中等职业学校教育,11.76,compliance,0.95,采购人决定:合规
2014,电子与信息技术专业教学数字化精品课程资源,,九龙坡区职业教育中心(中梁山矿务学校),厦门凤凰创壹软件有限公司,中等职业学校教育,16.95,compliance,0.95,采购人决定:合规
2014,数控设备,,九龙坡区职业教育中心(中梁山矿务学校),厦门凤凰创壹软件有限公司,中等职业学校教育,16.95,compliance,0.95,采购人决定:合规
2014,监控设备,,九龙坡区职业教育中心(中梁山矿务学校),重庆宇渡科技发展有限公司,中等职业学校教育,3.8,compliance,0.95,采购人决定:合规
2014,五号学生宿舍二期热水系统设备,,九龙坡区职业教育中心(中梁山矿务学校),重庆众晶科技有限公司,中等职业学校教育,18.9,compliance,0.95,采购人决定:合规
2014,会议室桌椅,,九龙坡区职业教育中心(中梁山矿务学校),重庆得意现代家具有限公司,中等职业学校教育,19.495,compliance,0.95,采购人决定:合规
2014,监控设备,,九龙坡区职业教育中心(中梁山矿务学校),重庆宇渡科技发展有限公司,中等职业学校教育,8.996,compliance,0.95,采购人决定:合规
2014,汽车空调实训设备,,九龙坡区职业教育中心(中梁山矿务学校),重庆韬益商贸有限责任公司,中等职业学校教育,64.7998,compliance,0.95,采购人决定:合规
2014,新能源汽车实训设备,,九龙坡区职业教育中心(中梁山矿务学校),深圳市风向标科技有限公司,中等职业学校教育,65.2,compliance,0.95,采购人决定:合规
2014,口琴,,九龙坡区职业教育中心(中梁山矿务学校),重庆市领派科技有限公司,中等职业学校教育,9.19305,compliance,0.95,采购人决定:合规
2014,安宁市公安局视频侦查分析检索系统采购竞争性谈判项目,,安宁市公安局,浙江捷尚视觉科技股份有限公司,安全系统监控服务,76.0,compliance,0.95,采购人决定:合规
2014,安宁市公安局保安服务招标（二次招标）,,安宁市公安局,云南飞虎保安服务有限公司、云南卫通保安服务有限公司,安全保护服务,1622.136,compliance,0.95,采购人决定:合规
2014,安宁市公安局连然派出所新办公楼增购家具询价采购项目,,安宁市公安局,昆明银泰家具制造有限公司,家具制造业,11.686,compliance,0.95,采购人决定:合规
2014,安宁市公安局防护装备询价采购项目,,安宁市公安局,云南卫通保安服务有限公司,运动防护用具制造,35.06,compliance,0.95,采购人决定:合规
2014,安宁市公安局生物物证发现仪询价采购项目,,安宁市公安局,昆明觅踪科技有限公司,专用仪器仪表制造,22.0,compliance,0.95,采购人决定:合规
2014,安宁市安全生产监督管理服务平台建设软、硬件采购项目,,安宁市安全生产监督管理局,南京安元科技有限公司,软件开发,236.5658,coordination,0.3,默认:通用采购
2014,安宁市公安局涉案视频管理系统询价采购项目,,安宁市公安局,浙江捷尚视觉科技股份有限公司,公共安全管理机构,22.0,compliance,0.95,采购人决定:合规
2014,安宁市食品药品监督管理局执法人员制式服装询价采购项目,,安宁市食品药品监督管理局,湖南湘绅服饰有限公司,纺织服装、服饰业,23.4496,compliance,0.85,关键词决定:合规
2014,安宁市公安局办公用品采购竞争性谈判项目,,安宁市公安局,安宁腾翔科技有限公司,文具用品批发,94.162,compliance,0.95,采购人决定:合规
2014,安宁市土地增值税清算鉴证服务机构入围招标,,安宁市财政局,云南安信税务师事务所有限责任公司,会计、审计及税务服务,0.0,extractive,0.95,采购人决定:汲取
2014,安宁中学校园广播系统设备询价采购项目,,安宁中学,昆明松影数码科技有限公司,广播,23.97,compliance,0.95,采购人决定:合规
2014,安宁市公安局2014年电动自行车询价采购项目,,安宁市公安局,安宁永发燃气灶具经营部,摩托车及零配件批发,46.0,compliance,0.95,采购人决定:合规
2014,安宁市城市管理综合行政执法大队执法人员制式服装询价采购项目,,安宁市城市管理综合行政执法大队,湖南湘绅服饰有限公司,纺织服装、服饰业,35.656,compliance,0.85,关键词决定:合规
2014,办公桌椅文件柜,,九龙坡区职业教育中心(中梁山矿务学校),重庆兰瑞家具有限责任公司,中等职业学校教育,7.55,compliance,0.95,采购人决定:合规
2014,重庆市购销合同,,九龙坡区石板镇小学,重庆洋洋仪器设备有限公司,其他文化用品批发,1.9183,compliance,0.95,采购人决定:合规
